steamId,publisher
2983260,VISUAL ARTS
1564560,Mens Sana Interactive
409090,ESDigital Games
1015080,Crisp App Studio
498570,Devm Games
329640,Atari
329640,Nightdive Studios
747260,Bellcat Game
580570,Triskell Interactive
3155810,holo Indie
927840,Ultimate Games S.A.
1433500,Outright Games Ltd.
1486840,Milkbag Games
856980,ALEKSANDER CHEPAIKIN
3001730,BOBER BROS
2293440,Peanut Button
2617350,indiegamesjapan
1156510,Digerati
675480,Cardboard Keep
2000960,"Rogue Games, Inc."
470480,Rockin' Android
1519780,Citor3
1251040,Traega Entertainment
924370,Shotx
336700,Hyper Hippo Games
386490,Kodots Games
1147490,Frontline: Games Series
2425370,CSTG-小光
948020,L. Stotch
1153670,IR Studio
302320,Conglomerate 5
1844790,GIGATANK 3000
776580,Narko Games
267730,Kerberos Productions Inc.
500680,Strategic Designs Ltd.
1465610,Melko Game Club
658600,Tero Lunkka
10250,Akella
983450,Apus Software
1267830,Roastery Games
1161570,Big Fish Games
2158240,Omar Chapa Hernandez
1517810,Milk Bottle Studio
1714050,Alexander Taylor
1577240,Tonguç Bodur
586670,GB Patch Games
644610,"Player Of Music Technology Co.,Ltd"
2159680,GamesSafu
258643,Dovetail Games - Trains
2051100,Shiravune
365580,erm...
1745260,RMAsia
1745260,Madsug
2138010,Sekai Project
1172430,HaDe Games
1828880,Ready To Play
1345380,Veelhoek Studios
778110,AIXLAB
2628230,Campfire Studio
2214890,GoldenGod Games
1361760,Garoa Studios
2125120,Kawaii Hentai
1066290,Yuna Studio
702030,Funktronic Labs
2500760,oyajinojiike
663210,Jetdogs Studios
1238180,Microids
1078520,AK Studio
2541170,G-MODE
1073870,Conglomerate 5
650680,AAD Productions
351240,Renegade Sector Games
1213370,SHEN JIAWEI
1656050,Mooncat Games
376490,KPL
1996470,Weathered Sweater
675360,Dogenzaka Lab
2050260,Atari
588490,Throwback Entertainment
1425130,FM Studio
1527880,Desert Fox
838390,Anatoliy Loginovskikh
1257430,IR Studio
664250,b-alive gmbh
1425770,AplusGames
2592060,Priory Games
1345340,Vittorio Giorgi (SbargiSoft)
904990,KuKo
538060,JoyBits Ltd.
1831320,Alawar Casual
1131410,Zetsubou
680400,Oasis Games
994350,Velvet Paradise Games
1703740,Khosouf Studio
2106610,KEMCO
1652220,WASABI entertainment
310460,BulkyPix
310460,Plug In Digital
757030,Big Fish Games
816710,Red twice potato
216930,Accelerate Games
944590,Renegade Sector Games
822530,Artalasky
874270,Chilla's Art
1672840,Lamina Studios
497020,SunRay Games
1576550,Blessing Company
1808130,Bryce Bucher
1441300,Hajime Doujin Circle
465750,Hunted Cow Games
1168830,Big Fish Games
792650,Flat Cat Games
294770,Microids
2175450,MELOVITY
2741110,okyakusama
2938620,LookForwardGames
263800,Dreamatrix
1181600,indie.io
46710,Strategy First
1874770,Momentum Games
791180,"Return To Adventure Mountain, LLC"
2149120,Microids
1245470,Forever Entertainment S. A.
351450,N/A
820620,Zertuk
1406270,IR Studio
646470,Jetdogs Studios
933140,The Munky
2579430,Shiravune
661120,New Reality Games
540230,Hunted Cow Games
222606,Dovetail Games - Trains
1674620,Astrea
1603200,Who We Are Games
716090,DIGIDICED
1766540,"Rogue Games, Inc."
1623310,N/A
1900160,IndianaTK
1673830,Garoa Studios
361930,ESDigital Games
1313050,IR Studio
1300190,Lanstrash
896880,EYEJAM STUDIOS
411880,JingtuStudio
411880,乌鸦大仙
499110,Big Fish Games
2138000,Sekai Project
1814930,JAST USA
628550,Sinclair Strange
2794050,MoonlightGames
2907230,SomSmolGeims
1524020,Renegade Sector Games
2921740,ToddFeimanGames
3154850,Wolverine Studios
1285510,indie.io
1312740,bitComposer Interactive GmbH
2862050,Gamesforgames
378830,KOMODO
615670,Rat King Entertainment
429060,My Way Games
2185990,PQube
624550,Piko Interactive LLC
624550,Bleem!
562730,Conglomerate 5
32120,Accelerate Games
370670,Aldorlea Games
461400,Rootify
386870,My Way Games
807230,Graven Visual Novels
618360,Adam DeLease
405720,Excalibur Publishing
2052460,ENF Novels
2924820,GameHouse
499140,Benn Powell
633930,McLeodGaming
633930,World Entertainment Studios
900790,DillyFrame
1852840,Enoops
854770,ANPA.US
2113120,Stratera Games
716050,Wave Light Games Inc.
349690,Henteko Doujin
1786480,Actoon Studio
2375730,Insane Dreamers
2973580,Hede
1211180,Paul Schneider
1551920,Walnut LLC
16020,Accelerate Games
460940,Intr Studio Pty Ltd
2107520,"PM Studios, inc."
1263200,Sensen Games
414370,Plug In Digital
2215270,Amonga99
756040,WarDucks
1344110,Uzura Studio
454970,Volens Nolens Games
456810,Forever Entertainment S. A.
2256230,VICTORIA Games
1090390,Alawar Casual
305480,Winter Wolves
2101460,PRODUCTION PENCIL
648660,大きくて強い
1777000,AAD Productions
1655880,Piece Of Voxel
1828890,Ready To Play
402030,Team Grybanser Fox
749560,Pill Bug Interactive
1790250,TERARIN GAMES
1864070,Lovely Games
752330,kuklam studios
887340,Agelvik
2195230,艾露比工作室
851640,Elastic Sea
2950190,Galactic Games
1563820,Dnovel
2816530,PinkySoul
1921840,TERARIN GAMES
683180,Winter Wolves
419090,OMNIDREAM CREATIONS
873900,8floor
3039350,Gamesforgames
301220,Plug In Digital
848330,Green Man Gaming Publishing
1715160,Gossamer Games
2230070,Dungeon Master
779360,My Way Games
461010,Forever Entertainment S. A.
1667720,WASABI entertainment
2635390,rentaka
2314180,JustTomcuk
513740,Back To Basics Gaming
352850,KPL
461340,Aldorlea Games
423700,FlynnFour Games
2864500,TopCog
1592550,Blessing Company
1625060,Piece Of Voxel
485630,Vladimir Maslov
380540,SFS Studios
1488650,"Top Hat Studios, Inc."
595300,hOSHI
568610,Choice of Games
694730,Mobsoftware
795310,Dharker Studios
1692060,Desert Fox
461940,HeroLabs
1673020,ebi-hime
338960,ESDigital Games
1796910,Cherry Kiss Games
2107150,WASABI entertainment
1787760,Nibb Games
1981860,Studio2760
1549030,Anatoliy Loginovskikh
2921810,SoAsasProGames
2921770,LookForwardGames
2921760,ToddFeimanGames
1366810,Walter Machado
1868850,Azurezero
609010,VRGEN
560740,Alawar Casual
1586370,Captain Bear Games
1123610,JanduSoft
1292440,Ertal Games
485950,KishMish Games
1606210,PID Games
2907240,SomSmolGeims
2921820,SoAsasProGames
924780,ROSEVERTE
2910820,SoAsasProGames
2921830,LookForwardGames
2921850,LookForwardGames
2928670,ToddFeimanGames
728050,Hede
1644020,Alawar Casual
1605130,MangaGamer
325880,Crescent Moon Games
670180,Interplay
2995530,MicroMacro Games
588880,SilentFuture
513930,Conglomerate 5
667040,Jetdogs Studios
457820,New Reality Games
271990,KOMODO
624080,Interplay Entertainment Corp.
2142230,Flyhigh Works
575810,"Mindware Co.,Ltd."
2106080,Slikey Games
307920,b-alive gmbh
2786700,727 Not Hound
1198060,Big Fish Games
705250,Cuveet Story
356210,Nightdive Studios
2508210,Admia
2508210,a1esska
2508210,Notex
437390,MG Publishing
8330,Telltale
2409260,Fast Travel Games
694370,GrabTheGames
454690,Sometimes You
951370,QCF Design
407880,Dragon's Games
1076610,Lotos Project
356380,Brainchild
847290,Hosted Games
2089620,KEMCO
1217720,FreeAnimals_Software
1217720,Dnovel
2067570,Euphoric Brothers
2776030,Doky
820600,Yaeko
1184570,TrerPlay
698590,Diabolical Mind
1416760,Tic Toc Games
2059760,Amonga99
1659470,Piece Of Voxel
1599510,Enoops
1667750,FreeMind S.A.
2101800,Frosty Pop
994160,Velvet Paradise Games
2129150,Euphoria Games
1424690,Adrian Corpuz
1444410,Chorus Worldwide Games
1196260,Wolverine Studios
445670,MangaGamer
709840,ANPA.US
1276530,Plug In Digital
1276530,Ernestine
1546210,Hede
1384960,[OneManBand]
1519050,Avalon Digital
1869580,Owlskip Enterprises
326420,Narrow Monolith
705020,Handelabra Games Inc.
625940,SA Industry
900370,DIGIDICED
595010,Digerati
2022990,Clear River Games
514810,Joshua Missile
671090,Crew Lab
312050,Microids
1529220,Aurora Punks
1529220,IndieArk
354820,Cosmi Valusoft
466520,Ignibit
643950,NinjaBee
502400,Conglomerate 5
3207400,SolitaryStudios
645270,Laush Studio
635850,GrabTheGames
776000,Choice of Games
267940,Funbox Media Ltd
1031170,Belgerum
1867280,Romantic Room
486170,Absolutist Ltd.
288830,Strategy First
1158290,Mens Sana Interactive
497040,Render System
347590,Alawar Casual
1815970,Sekai Project
2193410,GameHouse
1221650,BBG Entertainment GmbH
728150,Monkey Face Software LLC
570230,Cybreath
2027960,Neverland Entertainment
1740240,Anatoliy Loginovskikh
1484560,Grim's Studio
482330,LunarCore Games
1082470,Big Fish Games
1087940,Alawar Casual
789220,Hede
634340,TERNOX
490990,HFM Games
546410,Kamina Dimension
328000,Choice Provisions
1932210,GrabTheGames
2435310,Brinemedia
1926800,Malerouille
2783560,NyakuGames
1011630,Spire Interactive
2892500,Saikey Studios
1173340,Hede
1380290,Choice of Games
1529710,Kavkaz Sila Games
361950,ESDigital Games
351820,Nightdive Studios
373290,Cult Software
1988880,DGV-Games
370270,Piko Interactive LLC
370270,Bleem!
357280,Giorgi Abelashvili
1389700,IR Studio
1284760,Slippy Floor
323240,Good Games
3580,"PopCap Games, Inc."
1424780,EpiXR Games UG
1526870,Untold Tales
1526870,Hyperstrange
1444320,LetMeowt Games LLC
932210,TERNOX
1973600,Dieselmine
1665250,WASABI entertainment
2458250,Merge Games
1706210,PsychoFlux Entertainment
283410,Funbox Media Ltd
1122490,"Mika Mobile, Inc."
1563320,Bearfoxbear
511490,Waraní Studios
701290,HH-Games
950140,Corey Martin
1486690,NVLMaker
560730,Alawar Casual
2907250,SomSmolGeims
466060,Big Fish Games
2921800,SoAsasProGames
2921860,LookForwardGames
904600,Proximity Games
1182060,InitiativeVR
358220,3D Realms
457530,Michaela Laws
1059460,DEKLAZON
37290,PlayFirst
1260710,Interactive Gaming Studios
335460,Tin Man Games
51030,Big Fish Games
423710,New Reality Games
954000,Nicholas Rizzo
720290,Blue Entropy Studios
1195710,KEMCO
1048900,Alawar Casual
413740,Crescent Moon Games
2907260,SomSmolGeims
2921780,SoAsasProGames
2921840,ToddFeimanGames
2921790,ToddFeimanGames
358700,Dahlenburg
2109620,EpiXR Games UG
302370,Nightdive Studios
2222170,Louie Inc
584800,Cult Software
1514480,Tonguç Bodur
2192170,foolsroom
1705150,Chaoclypse
683830,Valkyrie Initiative
2623050,Atari
2339930,616 GAMES
1139140,IR Studio
470450,My Way Games
486360,Vidas Salavejus
345700,Dharker Studios
1310210,CreaTeam
1422180,Benjamin Rommel Games
1046240,Bisquit Play
2757030,Happy Max
1854970,Milk Poison
431290,Plug In Digital
1459870,Sokpop Collective
1154210,Happy Home Company
2574460,ACQUIRE Corp.
818950,Curious Studio
688570,Crisp App Studio
661500,SFS Studios
928480,FIVE-BN GAMES
3141020,Firedog Creative Company Limited
2096790,Lovely Games
2884590,Luckycalf
1155900,Fruitbat Factory
675210,DigitalDNA Games LLC
364750,exosyphen studios
389400,Rainbow Games
1437030,MINO ENTERTAINMENT INC
2324370,Jetdogs Studios
1074630,RewindApp
1338830,Flying Star Games
589280,HandyGames
356550,ROSEVERTE
394290,10tons Ltd
2484790,SinVR
351330,Caravel Games
335690,ROSEVERTE
1132120,KuKo
893070,Plug In Digital
317950,Stained Glass Llama
2427000,Midnight Games
560820,Alawar Casual
2826120,FIVE-BN GAMES
891870,King Key Games
3008190,Grey Alien Games
792370,Phoenix Online Publishing
1841390,Anatoliy Loginovskikh
1725350,PID Games
1301470,Zoo Corporation
2341560,Chute Apps
1368120,Kether Studio
467310,Volens Nolens Games
1732220,Meridiem Games
1732220,Gammera Nest
1732220,Ripples Asia Venture
1129660,GC Games
308580,Digerati
2517190,Umbrelloid
982450,JustE Publishing
2895430,Overaction Game Studio
2249970,Spiralvortexplay
1843860,Tonguç Bodur
1342480,Fly Dream Dev
802900,SA Industry
389160,Boogygames Studios
1537740,NSFW18 Games
1037830,Coconut Island Games
2916200,SNEG
1117040,武道戰姬製作委員會
1827910,jitensyasougyou
1133300,Chorus Worldwide Games
1143680,Conglomerate 5
2109700,EpiXR Games UG
1653030,WASABI entertainment
1294970,Sekai Project
1913690,CITY CONNECTION
511460,Drix Studios
562330,Starwind Games
508290,Back To Basics Gaming
449450,PsychoFlux Entertainment
434980,Thalamus Digital
1359760,Ateliér Duchů
1397070,方块游戏(CubeGame)
1001240,Thetis Games
2385320,Cherry Kiss Games
490100,Fallen Tree Games Ltd
2434400,Hosted Games
997700,Eternal Dream
997700,迷糊的安安
396850,8Floor
1045350,Cyber Keks
908480,Natsume Inc.
2597290,Avalon Digital
1237080,True Seria
1225120,Antler Interactive
905060,Bitlock Studio
2488050,OTAKU Plan
555370,Hunted Cow Games
966540,Forever Entertainment S. A.
516570,ProjectorGames
927190,KX Games
1760240,Weathered Sweater
1199140,Studio Nevermore
450850,SC Jogos
363840,Hunted Cow Games
1826660,Gamuzumi
1924940,KAYAC Inc.
1997190,LTZinc
935560,NAISU
490690,NLB project
1302440,"Ponywolf, LLC"
1103630,Pavel Zinchenko
2397120,grapefrukt games
1012460,Conglomerate 5
1697760,Outright Games Ltd.
758580,Big Fish Games
2895340,Batuhan Gündüz
466890,VGstudio
664120,b-alive gmbh
485880,Isaac Cohen
1636730,Marvellous Soft
591910,Strategy First
336780,Fulqrum Publishing
1913670,CITY CONNECTION
1853270,Piece Of Voxel
718370,Tranquility games
1814670,BokiBoki Games
366670,Plug In Digital
1573750,Anatoliy Loginovskikh
1338100,Eastasiasoft Limited
995000,Storming Tech
458490,Plug In Digital
2863690,Sigyaad Team
756090,Nicholas Rizzo
314290,FobTi interactive
629110,Big Fish Games
1478970,Lion's Shade
671980,Yai Gameworks
929170,Sekai Project
754040,Sacred Grab Games
1511190,Eclipse Games
684680,NukGames
763030,Application Systems Heidelberg
499610,Fly Dream Dev
3009780,Hede
837040,City Interactive S.A.
2378840,HAELE 3D
822640,The Game Bakers
398620,Viva Media
2157250,Retro Dreamer
2927140,Neki4 Electronics
1989840,WASABI entertainment
383700,Zoo Corporation
373620,Mommy's Best Games
1576000,Icehelm
596590,Conglomerate 5
1390490,DarkStone Digital
1968610,Lesson of Passion
545720,Team Ryzal
2361700,Shiravune
1815060,kovalevviktor
2648290,BattleGoat Studios
2916180,SNEG
1359870,DNA ARMY GAMING
359260,Absolutist Ltd.
1708820,CITY CONNECTION
2542560,Hosted Games
818500,PsychoFlux Entertainment
1770830,iMel
1109720,"CFK Co., Ltd."
1222270,Nitrome
1544580,Winged Cloud
2001460,727 Not Hound
536750,Conglomerate 5
448720,OtakuMaker.com
385230,Blaze Epic
493820,SA Industry
424640,Unbound Creations
776340,Ghost_RUS Games
294390,Strategy First
2706450,Fulqrum Publishing
2022470,Bonus Stage Publishing
1956370,Randumb Studios
726320,Laush Studio
1722140,KOMODO
38090,Next Game
1714180,Atari
1598810,EpiXR Games UG
331760,Phoenix Online Publishing
2466880,Hede
1204470,Rising Moon Games
2429090,RedDeer.Games
1270380,VRKiwi
1567950,Laush Studio
1220160,Monkey Face Software LLC
330680,Z-Software GmbH
1487470,Flyhigh Works
539440,Sometimes You
769980,Three Guys Game Studio
781320,VR Factory
2423470,Chubby Pixel
267220,3000AD
1629210,Winter Wolves
2699690,VISUAL ARTS
3025790,Furry Tails
2815610,Subworld
1558210,ProjectorGames
1544150,ARTLINK
377120,Ultimate Games S.A.
595460,K Bros Games
2080070,Studio2760
2947760,Hede
1173940,SlimeSmile
2180430,QZQ Studio
2629330,Gamesforfarm
1975670,Sokpop Collective
496390,Fulqrum Publishing
1036980,8floor
2181640,Cosmic Train
1291220,Honest Rogue Games
1596370,Zoo Corporation
332760,Force Of Habit
2773570,Games For Pleasure
2587170,Dead Drop Studios LLC
2231730,Galactic Crows
2231730,Asylum Games
323280,HH-Games
882040,Sedoc LLC
2108060,IKINAGAMES
385950,Hunted Cow Games
1251910,Gugames
2284310,B. Maksym (Linker)
745870,Interplay Entertainment Corp.
1925050,Playmeow
1925050,ACG creator
858870,KomBits Game Studio
375190,VROOM
1960930,Flat Cat Games
488890,Vidas Salavejus
2111360,Mr. Sam Atlas
311100,ESDigital Games
903620,WISECAT
2635930,Odencat
1388330,Alawar Casual
971060,Big Fish Games
3013260,Pro Strategy Games
2090980,Marvelous Europe
1879820,Fantastico Studio
2807260,Corn Pop Games
754120,SC Jogos
1233350,Ratalaika Games S.L.
466000,Big Fish Games
1499690,YOX-Project
433130,iEntertainment Network Inc
904570,Crew Lab
1013410,BURRIK
37310,PlayFirst
1355960,11/10 games
2291810,Cherry Kiss Games
1835060,Sigyaad Team
740810,冷笑黑妖
2845140,七転び八転がり
2845140,SHANNON
676440,Enitvare
2676160,Wired Productions
1691750,PQube
679660,Blender Games
287100,Holy Warp
2303410,Ace X Game Studio
2084300,2 Left Thumbs
315610,Clickteam
623170,rokaplay
2482270,VRKiwi
1820570,Shiny Dolphin Games LLC
857710,Starmyth
567140,8Floor
1681040,EpiXR Games UG
434310,Morgondag
344030,Viva Media
2446270,2P Games
906030,DLsite
1669340,七彩绘色游戏
416340,Qumaron
1048020,Natsume Inc.
1267940,Ziggurat
500580,EnsenaSoft
736110,SA Industry
917140,Twin Sails Interactive
1344450,XXIV
1307530,TenkaiGames
970600,SakuraGame
665440,Hunted Cow Games
334300,Budget Friendly Entertainment
362130,Warfare Studios
449760,Cleverweek
729660,NukGames
795610,Fulqrum Publishing
526540,Forever Entertainment S. A.
2368190,QUByte Interactive
650860,The House of Fables
2094620,Choice of Games
535980,Hyper Hippo Games
1820470,PUNKCAKE Delicieux
1950200,Fazerdoo's Studio
1275790,The Quantum Astrophysicists Guild
674250,Pixel by Pixel Studios Inc.
1425070,PixelHeart
509600,Jetdogs Studios
3002560,Gwyn Games
39900,ZoopTEK
1998390,Louie Inc
1050130,Winged Cloud
1728690,FIVE-BN GAMES
1719180,Randumb Studios
491560,Plug In Digital
1412070,Crytivo
764430,XNZONE
1175950,Slippy Floor
2914420,Alawar Casual
617430,Sekai Project
1584350,Hede
723930,Big Fish Games
1173350,PlatSTUDIO
1173350,AFBIK Studio
281240,Strategy First
1778460,Hede Games
1778460,Hede
1171840,Choice of Games
2434480,Big Fish Games
1508670,SOFTSTAR ENTERTAINMENT
1444360,Little Black Book Entertainment
2429100,Videlectrix
981260,RewindApp
1615060,Hunny Bunny Studio
