steamId,Accounting,Action,Adventure,Animation & Modeling,Audio Production,Casual,Design & Illustration,Early Access,Education,Game Development,Indie,Massively Multiplayer,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production
1020270,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020310,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1020340,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1020390,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
1020440,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1020490,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1020590,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1020600,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
1020730,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1020800,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
1021070,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1021100,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1021210,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1021260,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1021670,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1021690,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1021770,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1021800,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1021820,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10220,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102200,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1022010,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1022150,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1022310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1022480,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022530,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1022610,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1022650,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1022710,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1022770,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1022780,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1022840,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1022980,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
1022990,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1023060,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1023140,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1023150,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1023260,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1023390,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1023420,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1023550,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1023570,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1023640,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1023690,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023740,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1023750,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1023860,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1023870,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1023970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023980,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102400,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1024080,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1024160,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1024210,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1024220,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1024400,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1024460,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1024470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024490,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1024600,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1024630,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1024690,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1024780,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1024950,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
10250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1025070,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025130,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1025140,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1025240,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1025250,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1025390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1025410,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1025460,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1025510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1025520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1025530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1025540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1025550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1025600,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1025960,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1026070,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1026130,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1026160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026370,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1026400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1026560,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1026910,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1026960,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10270,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1027120,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1027130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027230,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1027250,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1027530,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1027620,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1027800,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1027810,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1027820,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1027910,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
102810,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1028110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1028130,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1028280,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1028300,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1028310,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1028350,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1028380,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1028440,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1028460,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1028480,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1028490,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028500,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028520,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1028590,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1028630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1028740,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1028800,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
1028820,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1028840,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1028910,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1029050,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1029100,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1029130,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1029150,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1029170,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1029210,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1029260,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1029470,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1029570,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1029630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1029650,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1029730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1029760,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1029780,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
1029840,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029860,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029870,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1029890,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1029900,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1029920,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1029980,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1029990,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
1030060,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1030170,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030180,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030190,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030310,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1030360,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1030430,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1030490,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1030530,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1030770,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
1030970,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1031020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031120,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1031170,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1031210,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1031270,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1031320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1031460,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1031480,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1031540,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1031590,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1031790,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1031900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1032170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1032210,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1032260,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1032340,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1032430,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1032450,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0
1032510,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1032590,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1032670,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1032730,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1032790,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1032830,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1033000,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1033080,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1033110,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1033120,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1033140,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1033170,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1033210,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1033220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1033420,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1033450,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1033640,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033660,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033670,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1033780,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1033880,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1033930,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1033950,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1034020,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1034060,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1034140,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1034150,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1034160,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
1034240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034280,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1034370,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1034380,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034390,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1034590,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1034700,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1034750,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1034810,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1034850,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1034860,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1034900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034910,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034920,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1034940,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034950,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1035010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1035030,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1035110,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1035120,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1035310,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1035320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1035510,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1035560,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1035610,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1035660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1035700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1035760,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1035770,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1035790,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1035850,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1035920,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1035930,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1035950,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1035990,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1036120,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1036240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1036260,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1036370,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036440,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1036490,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1036580,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1036600,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1036660,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1036700,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1036740,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1036820,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1036840,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1036900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036910,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036920,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1036980,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036990,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1037000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1037010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037020,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1037080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1037120,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1037190,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1037560,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1037590,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037690,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1037750,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1037760,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1037820,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1037830,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1037910,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1037930,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1037940,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1037960,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
1037970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1038100,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1038250,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1038280,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1038300,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038370,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1038380,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038430,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038450,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038620,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1038630,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1038640,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1038650,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1038670,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1038740,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1038810,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1038820,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1039040,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1039100,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1039280,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1039350,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1039360,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1039370,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1039380,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1039560,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1039570,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
1039830,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1039880,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
